Sample in Buffer,Sample in Window,TRIGGER,u_ila_adc/probe[63:0]
1833,1833,0,4a1ec80000000000
1834,1834,0,4a1ec80000000000
1835,1835,0,4a1ec80000000004
1836,1836,0,4a1ec80000000004
1837,1837,0,4a1ec80000000000
1838,1838,0,481ec80000000000
1839,1839,0,483ec80000000004
1840,1840,0,483ec80000000004
1841,1841,0,483ec80000000000
1842,1842,0,483ec80000000000
1843,1843,0,481ed00000000004
1844,1844,0,691ed00000000004
1845,1845,0,6c1ed00000000000
1846,1846,0,6c1ed00000000000
1847,1847,0,6c1ed00000000004
1848,1848,0,6c1ed00000000004
1849,1849,0,6c1ed00000000000
1850,1850,0,6c1ed00000000000
1851,1851,0,6c5ed00000000004
1852,1852,0,6c5ed00000000004
1853,1853,0,685ed00000000000
1854,1854,0,685ed00000000000
1855,1855,0,681ed00000000004
1856,1856,0,681ed00000000004
1857,1857,0,681ed00000000000
1858,1858,0,681ed00000000000
1859,1859,0,489ed00000000004
1860,1860,0,4a1ed00000000004
1861,1861,0,4a1ed00000000000
1862,1862,0,4a1ed00000000000
1863,1863,0,4a1ed00000000004
1864,1864,0,4a1ed00000000004
1865,1865,0,4a1ed00000000000
1866,1866,0,4a1ed00000000000
1867,1867,0,4a3ed00000000004
1868,1868,0,483ed00000000004
1869,1869,0,483ed00000000000
1870,1870,0,483ed00000000000
1871,1871,0,481ed80000000004
1872,1872,0,481ed80000000004
1873,1873,0,481ed80000000000
1874,1874,0,691ed80000000000
1875,1875,0,6c1ed80000000004
1876,1876,0,6c1ed80000000004
1877,1877,0,6c1ed80000000000
1878,1878,0,6c1ed80000000000
1879,1879,0,6c1ed80000000004
1880,1880,0,6c1ed80000000004
1881,1881,0,6c1ed80000000000
1882,1882,0,6c1ed80000000000
1883,1883,0,685ed80000000004
1884,1884,0,685ed80000000004
1885,1885,0,685ed80000000000
1886,1886,0,685ed80000000000
1887,1887,0,681ed80000000004
1888,1888,0,681ed80000000004
1889,1889,0,489ed80000000000
1890,1890,0,4a1ed80000000000
1891,1891,0,4a1ed80000000004
1892,1892,0,4a1ed80000000004
1893,1893,0,4a1ed80000000000
1894,1894,0,4a1ed80000000000
1895,1895,0,4a1ed80000000004
1896,1896,0,4a1ed80000000004
1897,1897,0,4a1ed80000000000
1898,1898,0,481ed80000000000
1899,1899,0,483ed80000000004
1900,1900,0,483ed80000000004
1901,1901,0,483ed80000000000
1902,1902,0,483ed80000000000
1903,1903,0,481ee00000000004
1904,1904,0,691ee00000000004
1905,1905,0,6c1ee00000000000
1906,1906,0,6c1ee00000000000
1907,1907,0,6c1ee00000000004
1908,1908,0,6c1ee00000000004
1909,1909,0,6c1ee00000000000
1910,1910,0,6c1ee00000000000
1911,1911,0,6c5ee00000000004
1912,1912,0,6c5ee00000000004
1913,1913,0,685ee00000000000
1914,1914,0,685ee00000000000
1915,1915,0,681ee00000000004
1916,1916,0,681ee00000000004
1917,1917,0,681ee00000000000
1918,1918,0,681ee00000000000
1919,1919,0,489ee00000000004
1920,1920,0,4a1ee00000000004
1921,1921,0,4a1ee00000000000
1922,1922,0,4a1ee00000000000
1923,1923,0,4a1ee00000000004
1924,1924,0,4a1ee00000000004
1925,1925,0,4a1ee00000000000
1926,1926,0,4a1ee00000000000
1927,1927,0,4a3ee00000000004
1928,1928,0,483ee00000000004
1929,1929,0,483ee00000000000
1930,1930,0,483ee00000000000
1931,1931,0,481ee80000000004
1932,1932,0,481ee80000000004
1933,1933,0,481ee80000000000
1934,1934,0,691ee80000000000
1935,1935,0,6c1ee80000000004
1936,1936,0,6c1ee80000000004
1937,1937,0,6c1ee80000000000
1938,1938,0,6c1ee80000000000
1939,1939,0,6c1ee80000000004
1940,1940,0,6c1ee80000000004
1941,1941,0,6c1ee80000000000
1942,1942,0,6c1ee80000000000
1943,1943,0,685ee80000000004
1944,1944,0,685ee80000000004
1945,1945,0,685ee80000000000
1946,1946,0,685ee80000000000
1947,1947,0,681ee80000000004
1948,1948,0,681ee80000000004
1949,1949,0,489ee80000000000
1950,1950,0,4a1ee80000000000
1951,1951,0,4a1ee80000000004
1952,1952,0,4a1ee80000000004
1953,1953,0,4a1ee80000000000
1954,1954,0,4a1ee80000000000
1955,1955,0,4a1ee80000000004
1956,1956,0,4a1ee80000000004
1957,1957,0,4a1ee80000000000
1958,1958,0,481ee80000000000
1959,1959,0,483ee80000000004
1960,1960,0,483ee80000000004
1961,1961,0,483ee80000000000
1962,1962,0,483ee80000000000
1963,1963,0,481ef00000000004
1964,1964,0,691ef00000000004
1965,1965,0,6c1ef00000000000
1966,1966,0,6c1ef00000000000
1967,1967,0,6c1ef00000000004
1968,1968,0,6c1ef00000000004
1969,1969,0,6c1ef00000000000
1970,1970,0,6c1ef00000000000
1971,1971,0,6c5ef00000000004
1972,1972,0,6c5ef00000000004
1973,1973,0,685ef00000000000
1974,1974,0,685ef00000000000
1975,1975,0,681ef00000000004
1976,1976,0,681ef00000000004
1977,1977,0,681ef00000000000
1978,1978,0,681ef00000000000
1979,1979,0,489ef00000000004
1980,1980,0,4a1ef00000000004
1981,1981,0,4a1ef00000000000
1982,1982,0,4a1ef00000000000
1983,1983,0,4a1ef00000000004
1984,1984,0,4a1ef00000000004
1985,1985,0,4a1ef00000000000
1986,1986,0,4a1ef00000000000
1987,1987,0,4a3ef00000000004
1988,1988,0,483ef00000000004
1989,1989,0,483ef00000000000
1990,1990,0,483ef00000000000
1991,1991,0,481ef80000000004
1992,1992,0,481ef80000000004
1993,1993,0,481ef80000000000
1994,1994,0,691ef80000000000
1995,1995,0,6c1ef80000000004
1996,1996,0,6c1ef80000000004
1997,1997,0,6c1ef80000000000
1998,1998,0,6c1ef80000000000
1999,1999,0,6c1ef80000000004
2000,2000,0,6c1ef80000000004
2001,2001,0,6c1ef80000000000
2002,2002,0,6c1ef80000000000
2003,2003,0,685ef80000000004
2004,2004,0,685ef80000000004
2005,2005,0,685ef80000000000
2006,2006,0,685ef80000000000
2007,2007,0,681ef80000000004
2008,2008,0,681ef80000000004
2009,2009,0,489ef80000000000
2010,2010,0,4a1ef80000000000
2011,2011,0,4a1ef80000000004
2012,2012,0,4a1ef80000000004
2013,2013,0,4a1ef80000000000
2014,2014,0,4a1ef80000000000
2015,2015,0,4a1ef80000000004
2016,2016,0,4a1ef80000000004
2017,2017,0,4a1ef80000000000
2018,2018,0,481ef80000000000
2019,2019,0,483ef80000000004
2020,2020,0,483ef80000000004
2021,2021,0,483ef80000000000
2022,2022,0,483ef80000000000
2023,2023,0,481f000000000004
2024,2024,0,691f000000000004
2025,2025,0,6c1f000000000000
2026,2026,0,6c1f000000000000
2027,2027,0,6c1f000000000004
2028,2028,0,6c1f000000000004
2029,2029,0,6c1f000000000000
2030,2030,0,6c1f000000000000
2031,2031,0,6c5f000000000004
2032,2032,0,6c5f000000000004
2033,2033,0,685f000000000000
2034,2034,0,685f000000000000
2035,2035,0,681f000000000004
2036,2036,0,681f000000000004
2037,2037,0,681f000000000000
2038,2038,0,681f000000000000
2039,2039,0,489f000000000004
2040,2040,0,4a1f000000000004
2041,2041,0,4a1f000000000000
2042,2042,0,4a1f000000000000
2043,2043,0,4a1f000000000004
2044,2044,0,4a1f000000000004
2045,2045,0,4a1f000000000000
2046,2046,0,4a1f000000000000
2047,2047,0,4a3f000000000004
